38.64,39.58,46.79,51.32,54.11,66.38,89.4,109.57,126.91,143.06,158.86,209.31,196.01,212.69,216.26,249.27,259.74,265.16,312.83,283.53,363.14,354.97,405.07,380.81,369.3,514.09,497.03,591.76,536.69,523.45,623.78,548.69,548.69,476.54,520.49,483.21,511.58,483.04,417.98,407.02,385.04,368.69,343.42,347.1,297.94,339.81,307.56,292.28,236.63,204.75,230.14,200.48,200.73,164.38,129.64,117.28,108.26,84.12,70.05,59.34,49.01,53.83,39,39.28
43.2,44.76,43.4,46.7,56.67,86.64,77.09,97.75,101.09,115.71,145.8,165.4,172.58,210.2,207.51,268.49,306.06,271.73,323.75,319.91,368.24,468.16,451.96,394.32,414.04,482.35,525.01,495.36,483.21,471.2,564.09,575.67,470.73,456.64,494.86,504.6,448.59,411.24,457.87,479.83,460.18,422.05,366.52,375.53,372.09,322.46,285.46,276.84,259.39,265.03,192.34,167.75,173.66,158.57,132.67,106.12,102.44,86.36,63.38,55.04,53.33,46.79,38.02,37.2
40.56,42.46,43.85,53.63,59.57,69.1,84.92,96.62,112.69,123.81,153.64,170.68,187.09,218.09,233.28,261.91,270.22,306.96,319.9,341.19,382.1,389.62,420.43,413.74,457.9,449.71,469.05,494.4,493.91,514.57,490.47,539.69,503.71,520.31,495.85,504.6,499.18,467.19,456.97,433.34,444.14,407.5,403.48,368.97,352.86,314.11,312.93,281.25,261.41,232.82,214.35,192.29,165.07,144.34,126.85,112.47,94.37,82.52,69.78,59.45,49.92,46.08,40.9,41.28
40.32,41.97,45.54,50.92,59.22,69.91,82.04,95.69,111.81,128.88,148.7,169.36,190.81,212.28,234.2,254.83,284.01,304.57,328.89,351.49,374.8,392.7,412.35,428.94,448.25,463.31,478.38,488.68,497.8,500.77,503.4,512.71,510.71,509.37,504.72,498.77,488.68,474.65,459.69,448.25,431.48,414.77,395.01,374.08,351.49,326.32,303.97,282.35,258.88,236.04,213.11,190.43,168.7,147.54,129.38,111.81,96.25,81.88,69.64,59.45,51.32,45.36,42.05,41.04
41.04,42.46,45.54,48.91,59.34,71,83,96.25,107.44,136.22,151.6,176.3,198.99,215.18,211.66,232.08,283.45,325.47,335.31,340.51,432.41,417.34,388.09,409.52,438.6,417.98,365.55,531.63,541.55,557.95,502.41,627.64,559.68,424.81,512.6,483.21,437.14,320.78,492.33,507.02,440.76,405.88,421.19,464.5,267.74,341.74,300.39,258.64,183.54,248.93,244.68,190.43,165.07,148.7,162.3,83.59,99.81,80.13,64.61,45.29,54.14,55.43,42.71,41.12
39.44,46.16,47.77,53.33,62.12,70.46,74.69,82.37,116.19,143.31,157.7,171.67,193.78,219.34,198.77,259.39,277.94,282.47,415.61,372.77,407.62,390.39,431.75,404.46,312.28,509.55,526.87,502.99,499.74,396.28,532.25,412.76,466.73,495.44,456.41,707.8,534.49,462.53,511.37,459.65,414.59,434.18,404.25,441.89,370.71,350.73,275.91,181.98,273.54,215.34,210.61,175.56,182.9,176,104.06,114,94.75,75.49,65.56,61.08,65.08,49.11,46.49,35.52
41.04,42.46,46.34,50.92,57.02,72.23,84.12,99.81,115.97,127.1,164.38,175.97,178.53,194.41,221.32,206.29,226.65,285.46,329.53,356.98,337.62,340.34,456.82,521.82,457.9,460.59,654.62,548.81,525.99,567.81,531.26,415.76,506.71,373.07,415.01,460.85,398.96,355.29,482.35,531.59,449.21,427.71,534.38,433.87,393.37,387.99,323.68,270.77,270.51,169.78,184.44,172.95,131.73,89.74,125.84,103.5,93.06,73.89,74.4,65.96,64.08,52.76,46.49,55.84
39.28,46,45.01,49.72,59.8,68.28,72.45,87.81,126.25,143.81,159.15,175.31,159.94,204.8,187.73,285.68,296.14,281.28,399.55,393.37,402.51,351.89,399.41,383.35,313.16,495.05,506.36,521.13,506.55,541.19,519.32,405.77,489.72,520.31,446.56,599.88,544.03,534.33,474.19,456.15,390.1,279.75,448.91,390.85,379.64,345.59,262.77,292.83,188.6,224.08,213.52,170.35,184.88,174.26,145.84,124.5,98.13,67.49,63.93,45.05,54.14,45.63,38.35,55.04
41.04,42.46,45.81,51.42,58.29,68.55,81.72,96.06,112.25,126.34,139.12,162.1,181.51,212.28,235.12,253.32,306.62,310.54,298.05,350.12,371.16,374.22,511.79,443.3,427.2,462.41,468.12,460.04,606.69,520.49,539.22,526.7,523.7,481.51,515.56,541.55,584.12,525.94,495.95,434.22,363.08,464.9,453.53,410.54,373.46,305.76,228.73,304.96,247.25,243.4,213.94,168.49,157.15,135.05,122.8,106.78,92.31,83.96,78.48,44.36,49.21,42.33,36.95,52.32
41.92,43.53,47.14,52.23,56.55,73.72,86.68,103.38,118.6,128.88,167.29,166.39,175.19,194.83,218.1,207.31,269.12,277.1,353.94,366.59,317.2,304.15,445.5,496.49,487.73,427.95,391.66,585.08,563.91,584.56,490.47,583.67,549.69,547.17,440.64,447.24,636.62,461.59,431.58,394.74,410.37,341.2,407.33,291.68,387.87,330.82,259.18,233.82,252.31,247.55,228.89,169.98,128.1,173.68,136.98,126.04,88.93,92.12,74.67,71.07,47.81,45.1,55.38,41.84
40.88,41.14,41.35,48.81,58.76,70.73,81.08,91,131.94,133.94,145.8,167.71,183.37,187.77,193.25,271.01,318.2,324.28,331.46,435.93,380.64,363.44,382.43,430.63,403.51,367.21,580.96,542.13,560.99,512.6,584.98,513.71,406.77,512.35,488.94,432.66,417.09,570.7,522.25,493.87,430.63,363.03,392.7,271.26,361.79,321.82,277.7,304.41,291.75,274.69,213.11,192.67,137.01,133.89,106.85,116.19,97.75,75.97,82.15,62.94,54.54,45.1,42.05,35.92
41.28,41.72,46.88,51.32,51.67,60.66,85.56,108.07,118.6,128.37,181.23,179.93,187.09,199.4,223.16,206.8,254.78,274.71,371.93,369.34,353.66,420.42,466.52,484.67,428.95,448.81,449.47,482,366.54,541.19,507.38,434.75,374.79,623.78,556.96,563.91,476.27,638.77,482.35,441.23,385.88,407.5,300.3,341.99,260.19,348.16,317.71,250.37,229.05,284.36,243.02,196.01,165.07,182.1,128.62,96.06,100.19,80.6,58.9,48.89,48.41,48.04,44.19,37.68
41.44,42.46,45.99,51.72,59.69,69.51,82.84,96.81,113.56,130.9,150.15,170.68,192.29,213.52,239.26,266.46,291.18,308.75,323.11,351.49,388.66,397.32,405.88,428.94,437.72,474.19,499.83,478.18,440.43,451.49,471.56,451.74,455.74,378.05,422.9,497.8,526.85,508.22,379.9,324.57,508.31,512.6,450.45,364.6,264.99,409.18,359.51,335.84,264.95,240.18,230.97,230.6,173.99,140.28,178.76,113.56,101.5,65.73,62.98,84.19,53.33,33.15,36.29,36.72
40.56,41.97,45.18,51.02,58.76,69.23,81.08,94.56,110.5,128.12,146.96,167.05,186.72,209.78,230.98,253.32,276.84,300.99,323.11,343.94,368.97,388.08,406.69,426.41,448.25,460.59,465.32,467.68,481.27,500.77,510.36,507.71,485.72,513.35,505.7,497.8,495.36,463.46,482.35,440.36,420.5,426.09,392.7,321.57,327.46,312.19,308.75,281.25,230.06,201.99,227.65,216.84,181.25,141.15,118.5,130.41,104.13,88.6,68.42,67.93,57.05,51.78,38.43,41.12
43.84,44.6,51.6,57.35,51.09,68.83,63.17,100.56,113.13,129.38,173.97,156.16,178.16,182.37,221.78,241.18,325.92,347.57,312.83,331.58,336.16,358.05,396.18,504.09,465.8,467.85,475.58,445.73,443.35,530.35,580,534.69,495.72,464.6,485,493.91,520.17,522.21,470.57,403.51,429.79,431.75,418.88,383.56,353.55,295.49,294.42,304.41,271.01,233.28,209.78,176.3,165.73,160.03,132.67,108.09,95.5,76.77,69.23,64.68,51.72,43.94,42.38,39.2
41.36,42.38,46.16,51.83,59.11,68.69,82.52,96.44,112.69,130.4,149.28,170.02,189.69,211.45,236.5,259.89,282.9,306.96,330.82,352.18,371.89,394.24,413.96,433.16,450.88,466.94,480.24,489.63,494.88,504.72,511.36,513.71,513.71,512.35,505.7,496.82,486.77,478.38,465.13,450.88,433.16,414.77,393.47,371.89,351.49,328.89,306.36,284.01,259.89,236.04,212.69,190.06,169.03,149.57,130.4,112.47,96.25,81.88,69.64,59.57,51.42,45.81,42.29,41.04
41.52,42.21,43.85,50.22,62.12,71.27,83.16,94.56,120.13,133.94,147.25,170.35,185.6,186.11,212.58,271.52,322.06,332.04,337.24,409.84,374.8,365.75,380.01,423.88,390.36,385.34,526.87,537.35,550.3,506.69,633.73,513.71,505.71,463.61,492.89,423.9,410.41,457.86,498.67,483.34,423.88,493.2,431.2,400.33,339.82,328.89,256.2,262.5,208.82,258.13,217.68,179.65,175.31,176,146.09,114.88,94.94,75.65,69.51,44.13,52.23,45.36,37.19,34.64
41.52,40.4,45.99,52.13,58.99,66.51,80.76,96.81,107.22,131.15,149.86,170.02,184.48,217.26,236.5,254.33,288.42,306.36,333.38,342.57,378.45,381.92,419.62,435.7,453.51,474.19,469.99,498.22,499.74,515.56,498.43,521.7,515.7,510.36,491.9,502.66,477.22,475.58,468.75,454.39,441.61,407.5,394.24,366.05,355.61,323.75,313.53,284.56,259.89,230.52,216.43,187.09,169.03,148.12,131.66,114.44,95.87,81.24,69.64,59.45,51.22,46.16,42.46,41.36
40.48,38.1,41.89,52.33,63.05,72.63,80.76,108.26,112.25,120.01,133.6,164.08,172.58,195.24,266.41,283.66,299.45,303.38,259.51,343.25,292.41,422.73,419.62,404.46,508.78,521.34,545.52,479.13,505.57,431.77,445.7,426.76,529.7,516.33,475.14,659.19,516.36,521.28,466.94,457.02,387.57,273.28,435.05,374.8,381.01,334.03,369.07,302.2,221.46,211.2,204.8,165.51,138,175.71,152.42,132.82,103.94,62.37,70.05,38.78,50.22,41.62,35.47,47.04
41.2,42.29,45.63,51.62,59.45,70.32,82.36,96.44,112.03,129.89,148.41,169.03,191.55,212.28,235.58,260.9,283.45,303.38,330.17,346.68,379.91,399.63,412.35,417.97,452.64,455.15,480.24,501.08,491.96,447.54,458.63,507.71,519.7,520.31,483.03,550.3,519.22,480.24,471.47,424.57,358.02,369.49,351.12,403.24,363.16,298.05,287.85,321.51,304.89,257.67,213.94,230.6,178.28,119.66,115.71,105.03,80.3,52.78,71.82,60.5,57.95,42.87,49.21,45.68
39.92,38.67,42.96,52.63,60.38,68.28,75.97,89.31,120.35,146.6,160.03,168.37,229.49,223.49,221.78,226.52,259.74,246.05,258.23,324.72,446.27,421.96,375.15,403.61,530.71,547.64,538.06,470.54,707.8,567.81,527.28,455.74,515.7,478.53,546.12,312.1,502.99,445.74,359.05,291.23,382.5,398.6,418.11,296.78,286.27,396.34,379.22,307.72,242.19,327.15,253.82,235.81,165.07,154.8,184.33,124.72,81.05,82.2,68.42,47.61,50.92,26.83,41.06,37.44
41.04,42.46,45.99,51.72,59.22,69.64,82.04,95.31,110.5,127.61,146.09,168.37,192.67,214.35,234.2,238.65,263.6,323.08,342.38,348.06,325.95,351.89,424.47,439.92,452.64,429.77,556.71,551.67,558.08,567.81,538.22,690.6,579.67,477.53,490.92,456.96,551.67,498.89,325.5,356.14,364.77,279.75,401.94,244.28,303.43,293.56,207.82,240.99,169.89,226.38,196.91,130.92,106.97,124.3,125.58,111.16,66.98,36.78,71.68,56.32,56.85,36.54,20.24,46.32
41.52,42.21,44.03,54.44,61.66,71.55,83.32,95.12,115.75,133.94,150.73,175.97,192.29,192.34,196.93,248.77,306.62,311.74,305.76,392.68,402.51,427.35,426.09,421.34,471.94,513.18,456,542.13,530.85,450.5,379.04,425.76,442.75,508.37,459.37,383.07,510.63,523.14,436.11,378.07,623.15,450.35,499.73,421.47,369.34,245.38,379.22,236.03,298.32,260.89,194.41,109.72,152.2,112.11,120.77,100,76.36,80.92,74.95,53.3,42.38,68.89,43.86,52.96
41.76,42.05,45.9,50.12,60.96,68.55,82.68,95.5,113.78,129.89,149.57,164.41,192.29,210.2,238.34,259.39,285.11,305.77,329.53,346,377.72,393.47,417.2,432.32,452.64,465.13,476.51,484.86,498.77,505.7,512.35,512.71,514.71,510.36,500.77,496.82,489.63,478.38,466.94,450.88,432.32,411.54,391.93,374.08,352.18,330.82,306.36,282.9,257.87,234.2,212.28,190.43,169.69,149.28,129.64,112.25,95.69,81.56,69.64,59.45,51.52,45.72,42.13,40.8
42.88,39.99,62.56,60.66,67.7,77.12,82.52,78.24,126.69,104.32,147.54,171.01,160.31,113.41,197.39,229.05,265.26,252.02,254.37,370.03,418.56,411.95,359.79,613.86,528.08,633.77,511.02,503.95,568.77,685.11,458.63,622.64,580.67,412.87,429.8,353.9,394.19,442.01,394.41,200,445.83,336.35,380.38,295.32,424.95,338.52,411.47,279.59,225.51,369.94,259.22,237.3,189.83,165.54,105.84,147.04,78.05,102.36,80.66,47.26,47,27.27,38.67,38.88
41.04,42.29,45.45,51.72,59.57,69.64,82.2,95.87,112.69,130.65,149.28,170.02,192.67,215.6,237.42,260.4,284.01,307.56,328.89,354.92,376.99,395.78,413.96,425.57,447.37,460.59,481.18,482.95,488.07,500.77,504.4,517.7,510.71,501.41,492.89,489.05,470.54,472.78,449.71,445.62,428.1,418.81,377.3,348.55,352.86,339.17,308.15,265.81,256.35,232.82,216.43,201.97,169.69,123.72,109.89,107.66,92.87,76.45,57.94,60.62,59.26,58.02,48.38,40.24
40.64,42.87,45.36,51.93,58.99,68.55,80.28,94.75,104.15,127.61,155.09,172.66,186.72,192.34,226.84,276.07,292.83,304.57,310.26,390.62,373.35,385.77,416.39,420.5,351.76,303.74,414.97,535.44,491.96,401.21,389.99,598.66,589.66,592.94,484.02,710.72,634.71,677.94,542.2,473.69,647.64,501.28,442.75,423.66,405.72,238.32,352.94,164.89,250.28,233.28,170.32,64.72,125.78,106.3,109.38,78.77,49.34,87,69.37,57.83,38.77,65.06,50.36,60.24
39.36,38.35,43.49,52.53,59.34,66.38,68.61,82.55,100.65,125.84,141.44,139.32,132.04,229.31,273.31,274.05,243.2,387.58,391.84,431.81,470.33,431.97,632.26,523.51,502.64,456.97,485.84,361.73,550.3,309.53,405.9,491.72,379.78,205.94,344.04,467.66,389.41,331.04,184.96,475.44,397.7,443.88,307.23,363.87,408.47,436.8,350.56,237.68,427.76,285.74,309.07,212.75,172.66,252.38,153.44,140.26,95.87,87.64,97.52,79.31,52.43,42.51,46,40.64
40.96,42.29,45.63,51.72,59.92,70.05,82.04,96.06,112.47,130.4,148.7,170.35,191.92,213.94,235.58,260.4,283.45,305.77,328.25,352.86,378.45,402.71,414.77,429.79,449.13,473.29,478.38,480.09,489.05,504.72,506.38,519.7,513.71,484.5,444.58,463.77,482,495.16,440.65,345.62,377.44,402.64,406.56,361.68,254.01,254.37,272.92,233.82,202.25,152.76,198.57,153.98,157.48,122.27,163.31,114.66,82.93,79.65,63.52,89.53,60.96,62.65,54.14,41.12
40.64,42.13,45.63,52.03,59.34,70.73,81.24,96.62,112.69,132.17,147.83,165.07,184.11,221.83,255.37,270,277.94,259.78,283.92,365.22,377.72,372.68,316.13,346.19,423.69,477.82,449.47,308.29,448.21,441.63,560.11,476.73,725.58,610.85,678.21,628.08,482,435.48,611.1,606.15,499.87,290.26,281.82,183.76,203.89,211.34,482.54,284.01,300.85,271.01,194,122.74,200.4,200.69,161.79,59.95,50.84,28.95,50.6,38.2,85.57,54.54,50.77,44.48
40.88,41.88,45.63,51.83,59.45,69.64,82.36,96.81,112.47,130.14,150.44,171.67,191.55,212.69,238.34,260.9,280.7,308.15,327.6,350.12,375.53,390.39,412.35,434.85,444.74,464.22,480.24,489.63,486.13,500.77,505.39,494.72,502.71,495.44,485,494.88,503.95,475.58,425.23,530.71,478.76,432.56,398.86,314.28,247.83,352.01,237.68,201.84,296.3,263.19,180.29,233.58,157.15,95.26,155.46,115.53,79.55,103.47,86.1,54.69,65.18,37.25,8.23,44.08
41.28,42.46,46.16,51.83,60.15,70.46,83.64,97.56,113.34,131.15,149.28,169.69,192.29,213.94,238.8,260.9,280.7,302.18,323.75,343.94,365.33,388.85,405.07,427.25,440.36,462.41,480.24,492.49,500.71,508.66,515.34,504.71,514.71,529.27,528.38,519.19,492.49,541.79,491.42,485.09,476.23,416.39,334.95,343.45,296.57,315.4,261.57,301.65,263.43,173.93,200.64,157.7,278.64,175.42,145.84,140.26,94.56,76.45,82.02,82.21,69.4,35.83,7.65,42.88
41.04,42.46,45.36,50.52,60.5,69.1,79.01,91.18,114.66,136.73,149.57,158.14,225.77,234.71,265.49,285.17,262.5,355.33,391.84,413.28,395.22,267.96,236.09,347.04,324.57,314.62,780.51,615.62,760.31,666.38,383.02,135.92,425.76,225.83,283.9,825.45,581.26,779.58,591.16,288.6,417.12,267.62,233.31,207.82,118.08,293.56,272.92,209.56,430.79,398.93,284.56,285.65,111.92,82.77,72.41,24.07,40.71,14.23,45.7,55.16,39.57,79.14,64.76,67.68
41.92,43.12,44.65,47.51,60.85,75.22,84.92,99.06,109.62,133.94,151.89,165.73,193.41,205.63,179.45,194.67,258.64,275.91,308.33,265.68,178.65,409.64,506.13,463.56,328.95,157.76,552.98,636.62,552.24,315.45,157.19,458.74,600.66,496.44,253.34,239.18,318.78,448.54,379.9,168.42,426.41,162.51,312.62,284.38,538.22,407.9,232.31,224.45,214.89,316.1,263.37,321.36,248.6,110.07,23.29,130.41,97.75,68.13,107.73,101.72,41.78,37.43,32.26,6.72
43.04,42.87,45.36,54.74,62.47,71.27,87.32,90.43,142.66,141.79,174.55,193.46,188.95,262.54,282.97,362.53,347.98,235.3,144.53,326.09,341.99,349.58,484.3,500.71,272.81,366.3,338.5,484.86,546.41,834.95,698.39,283.84,429.75,284.53,208,274.18,820.82,723.63,791.53,582.46,265.98,87.32,359.59,140,189.48,548.58,442.52,468.75,361.52,139.88,110.92,109.35,29.05,68.54,211.16,131.51,166.04,124.59,17.68,103,11.35,16.13,17.77,6.64
41.04,42.71,46.08,51.52,59.92,70.05,81.56,96.62,113.78,130.9,150.44,172.33,193.41,215.6,237.88,259.89,285.11,309.35,330.82,357.67,378.45,399.63,416.39,433.16,457.02,485.07,505.42,514.45,506.55,496.83,532.25,537.69,519.7,496.44,416.98,444.32,493.45,497.03,427.05,435.09,423.88,409.92,438.9,331.78,374.83,387.99,398.93,300.55,148.65,240.64,127.12,149.52,110.6,148.12,156.73,181.61,116.89,48.14,89.77,38.55,50.72,26.47,6.91,53.44
41.04,41.88,45.63,51.52,58.99,69.51,81.72,95.87,110.5,131.15,152.18,170.68,186.34,203.14,237.42,275.06,288.42,291.43,285.85,320.6,376.99,413.49,391.32,517.6,468.43,539.48,550.18,413.27,291.68,592.45,526.28,475.73,789.55,559.11,449.51,508.49,342.65,115.63,467.85,396.5,315.8,648.43,562.87,627.83,447.6,261.44,358.32,116.36,77.36,50.61,56.5,106,41.27,45.89,48.36,175.05,129.08,67.17,56.31,93.59,86.07,54.72,49.45,58.96
41.28,42.38,45.9,51.62,58.99,68.42,84.12,99.44,113.78,122.55,169.03,177.62,191.18,218.92,196.01,191.63,325.92,312.93,269.15,508.01,406.89,448.91,460.86,331,259.65,349.07,449.47,336.92,562.94,692.01,765.05,638.63,606.65,579.01,321.36,455.02,286.33,110.04,299.2,184.21,142.7,207.79,604.45,430.22,318.54,537.66,519.56,489.15,336.75,407.67,294.94,271.89,185.87,210.27,155.21,78.55,75.99,71.65,57.67,34.37,38.77,55.79,33.74,31.12
41.2,42.38,45.9,52.23,59.45,69.64,82.36,99.25,118.81,132.42,143.76,171.01,199.36,217.68,244.32,262.42,280.7,312.93,344.95,382.38,374.08,400.4,407.5,450.9,492.99,438.83,582.82,523.04,526.96,557.95,499.42,621.64,582.67,637.71,572.74,423.9,251.02,592.15,519.53,457.02,369.84,447.92,211.75,297.51,241.65,352.66,379.22,434.56,338.26,147.7,144.98,91.87,119.18,106.59,211.67,149.01,140.71,99.48,44.75,30.54,35.65,32.71,31.68,63.36
41.12,42.38,45.63,51.62,59.92,69.91,82.04,96.81,112.69,130.65,149.57,170.35,192.29,214.77,236.5,260.4,284.01,307.56,333.38,354.92,376.99,401.94,418.81,437.39,455.27,471.47,481.18,499.18,505.57,507.67,511.36,512.71,511.71,507.38,522.46,520.16,503.95,487.7,439.74,460.53,485.52,455.2,410.41,352.93,363.16,357.79,321.89,297.79,258.37,256.75,207.71,183,166.39,137.08,90.14,89.27,90.43,83.48,68.69,50.86,38.87,51.07,49.45,44.32
42.24,42.29,42.42,48.91,62.59,73.18,83.48,90.43,128.88,137.23,153.06,176.63,193.04,172.4,201.99,240.68,300,319.5,285.21,291.08,457.93,464.31,460.86,417.12,503.52,563.05,529.67,509.67,451.13,716.66,551.15,568.67,423.76,451.67,750.18,525.99,496.31,386.06,432.49,655.27,414.59,363.83,331.87,362.41,470.94,320.54,239.48,258.64,256.35,301.38,213.11,143.94,156.82,147.25,188.38,111.37,80.86,68.61,67.87,93.25,53.93,44.92,33.41,38.16
42,42.54,44.2,56.34,60.85,70.46,83.16,93.25,88.4,114.44,148.99,190.49,204.57,203.14,271.47,289.72,281.25,292.03,305.76,339.82,334.7,314.93,476.22,461.03,381.58,306.46,594.94,550.72,549.33,473.17,630.74,598.66,572.67,440.72,475.14,619.33,454.32,350.63,447.9,443.87,343.66,308.05,324.17,432.41,379.64,279.43,228.73,369.48,290.73,270.09,193.58,222.05,208.32,177.16,122.29,104.15,141.84,85.72,67.46,49.12,50.42,59,39.25,30.32
41.52,42.71,46.25,51.62,58.64,69.37,83.96,98.69,114.44,127.61,152.77,169.03,193.41,218.09,232.82,234.1,258.64,322.49,355.22,368.65,374.8,422.73,393.75,392.63,448.25,466.94,427.09,419.96,571.69,548.09,532.25,506.71,648.63,527.28,441.63,481.27,487.72,392.59,339.1,450.88,480.45,453.58,374.22,400.33,419.45,388.63,310.54,271.32,346.86,235.12,170.73,177.79,167.05,112.11,113.18,82.71,102.82,84.92,58.22,39.37,63.38,49.82,48.22,39.2
41.92,41.31,47.59,48.31,56.32,67.87,80.13,84.8,100.43,139,158.86,173.33,183,260.46,240.18,241.18,276.84,305.77,253.73,286.96,333.97,444.29,434.18,372.37,392.11,595.69,525.94,523.99,481.27,690.04,562.1,533.69,437.75,487.48,524.43,472.52,338.83,478.38,464.22,348.25,367.3,312.09,429.66,393.76,293.14,213.26,375.04,313.79,296.3,218.1,189.84,243.25,195.44,164.38,124.07,127.35,115.39,97.72,71.95,57.6,68.2,51.69,47.73,38.8
42.32,43.04,45.9,51.32,58.99,71.55,84.6,97.94,108.75,141.54,162.93,179.6,198.25,214.77,204.29,231.07,288.42,338.61,352.66,344.62,452.83,418.88,402.64,414.59,433.34,339.1,397.25,445.73,536.69,527.39,441.72,481.72,610.65,576.03,501.76,483.21,664.29,522.21,398.03,400.01,409.52,392.94,373.45,240.63,356.3,321.82,226.94,196.32,228.04,250.31,237.62,150.27,108.29,185,149.64,124.94,86.49,79.17,83.92,73.27,50.82,44.11,56.12,46.16
