42.08,42.79,45.54,52.83,60.85,70.19,83.32,98.88,114,129.38,151.6,173.33,192.29,216.01,242.02,264.44,282.9,309.95,337.88,354.24,379.18,405.02,424.47,434.85,450.01,479.63,482.11,494.4,510.44,517.53,513.35,508.71,530.7,516.33,511.62,507.52,503.95,482.11,460.59,468.43,436.54,421.24,399.63,386.47,353.55,328.89,318.9,286.21,263.94,236.5,220.17,192.67,169.36,155.09,130.9,115.09,96.25,84.76,71.41,59.69,52.83,45.63,43.53,40.88
41.36,43.2,46.52,52.03,60.96,71.55,83,96.44,114.66,132.67,150.44,173,195.64,215.6,234.66,266.46,288.97,308.15,337.88,361.1,377.72,391.93,428.52,442.45,453.51,475.1,490.5,494.4,490.02,525.42,517.33,522.7,520.7,527.28,506.69,490.02,503.95,483.97,476.01,461.41,448.36,417.2,392.7,376.99,357.67,325.68,315.92,288.42,261.41,235.12,211.86,196.39,166.39,155.67,134.95,113.78,98.69,82.2,73.59,60.15,53.03,47.59,41.88,42.8
40.88,43.12,46.88,52.03,60.62,71.55,83.64,96.06,114,133.43,150.44,171.34,196.76,216.85,236.04,261.91,291.73,308.75,334.03,363.16,382.1,395.01,418.01,446.67,452.64,474.19,489.57,503.95,494.88,510.63,520.31,520.7,520.7,526.28,517.53,497.8,492.49,483.04,473.29,449.13,453.43,423.67,395.78,377.72,352.18,335.31,299.2,291.18,266.46,235.58,218.09,190.43,174.65,149.57,133.69,117.28,96.06,85.08,70.73,61.54,52.83,46.88,43.45,40.8
40.72,42.05,48.48,51.32,60.85,72.23,82.68,95.31,110.72,136.98,149.57,168.7,198.62,217.26,229.6,254.33,304.41,305.17,323.75,368.65,376.99,389.62,418.01,452.59,450.88,460.59,501.69,498.22,498.77,527.39,519.32,517.7,514.71,540.21,513.59,503.63,516.36,476.51,474.19,456.15,450.05,423.67,401.94,363.14,364.53,334.67,311.74,286.21,267.48,239.72,209.78,196.01,172.66,149.86,131.15,115.97,97.75,81.56,70.87,61.2,51.93,46.25,43.69,41.84
41.44,43.04,46.43,52.03,60.85,71.14,83,97,113.78,132.17,151.02,171.01,195.27,216.85,238.34,260.4,288.97,311.74,332.1,359.04,382.1,400.4,416.39,439.92,459.65,471.47,483.97,502.04,508.49,510.63,512.35,525.7,522.7,514.34,517.53,511.41,495.36,477.45,476.01,459.65,436.54,422.86,405.02,379.91,352.18,335.95,313.53,286.21,262.92,242.02,216.85,191.18,171.34,153.06,131.66,113.56,98.88,83.8,69.78,60.03,53.13,46.25,42.54,42.48
42.24,43.53,45.01,54.24,60.27,71,82.52,99.06,113.13,126.09,156.54,168.04,198.62,216.43,243.4,257.36,282.35,306.36,335.31,347.37,395.95,408.87,424.47,467.78,458.78,489.61,465.32,502.99,505.57,492.89,537.23,501.71,514.71,527.28,502.75,506.55,464.82,489.57,495.95,435.09,450.9,423.67,402.71,396.68,343.25,341.74,309.35,290.07,269.5,226.38,227.23,187.83,170.68,156.25,128.62,115.75,94.19,81.24,75.35,56.9,52.93,47.23,42.38,40
42.72,41.97,46.43,54.44,59.45,71.82,83.8,96.25,114.88,136.22,153.64,167.38,204.57,211.45,237.88,268.99,292.28,317.11,327.6,353.55,389.39,398.86,410.73,458.5,457.9,459.69,477.45,519.22,490.02,509.65,522.3,524.7,491.72,522.3,525.42,496.82,493.45,486.77,475.1,426.32,452.59,421.24,401.17,371.16,363.85,332.74,298,286.21,270,234.2,215.18,196.76,172,144.63,130.14,117.28,95.31,83.48,72.23,60.27,49.92,47.14,43.45,40.88
43.04,43.28,45.72,53.93,60.96,72.23,81.56,100.94,113.34,128.88,155.38,170.68,194.9,209.37,246.63,266.46,279.04,318.31,323.75,359.04,379.18,408.87,422.05,420.5,471.06,466.03,481.18,503.95,507.52,515.56,507.38,522.7,518.7,516.33,517.53,511.41,503.95,474.65,466.94,467.55,436.54,414.77,408.87,384.28,345.31,330.82,323.68,278.49,261.41,245.71,216.85,187.46,168.7,158.28,127.1,114,98.88,83.96,68.15,59.69,54.44,44.74,43.12,42.16
41.28,42.62,47.68,51.83,59.22,72.36,83,97.19,112.47,135.71,151.02,169.03,198.62,216.43,239.26,259.39,293.38,312.33,328.25,368.65,383.56,404.25,422.86,450.9,464.92,461.5,497.96,503.95,501.69,517.53,520.31,518.7,495.72,510.36,513.59,490.99,500.13,494.23,470.57,446.5,431.48,434.18,395.78,378.45,359.04,328.89,314.13,288.97,268.99,235.58,211.03,196.39,171.67,153.64,130.14,112.47,98.88,83.96,71.14,59.57,53.33,45.9,42.62,42.08
41.44,43.04,46.34,52.03,60.85,71.14,82.68,98.13,114.44,131.15,151.31,172.66,193.41,217.26,240.18,262.42,286.21,311.74,334.67,358.36,379.91,399.63,422.05,440.76,457.02,470.57,486.77,498.22,506.55,514.57,515.34,519.7,521.7,518.32,511.62,508.49,497.27,482.11,471.47,458.78,439.92,418.81,401.17,381.37,358.36,334.03,309.95,287.31,263.94,239.26,216.43,194.53,171.67,150.44,131.91,114.22,97.56,83.16,70.87,60.62,52.23,46.43,42.87,41.68
40.8,43.2,46.52,52.83,59.69,70.73,83.16,98.13,110.72,134.19,153.64,165.73,192.29,218.92,238.8,255.85,295.04,312.93,326.32,352.86,393.03,394.24,413.96,450.05,462.29,461.5,480.24,516.36,492.94,511.62,528.27,531.7,508.71,514.34,528.38,496.82,494.4,492.37,477.82,451.76,445.83,418.81,399.63,379.91,358.36,339.17,310.54,278.49,265.45,242.02,213.11,193.04,173.66,152.48,129.89,114.44,99.25,82.2,71,61.08,52.73,46.52,42.71,41.84
41.12,43.04,46.43,52.23,60.03,71.14,83.96,97.56,113.78,130.9,151.89,172,193.78,215.6,242.02,264.95,285.66,308.75,336.6,357.67,378.45,400.4,424.47,442.45,457.9,469.66,483.97,502.04,504.6,512.6,521.31,523.7,520.7,513.35,512.6,508.49,496.31,483.97,474.19,458.78,439.92,422.05,401.17,379.18,357.67,335.31,311.74,286.76,263.43,239.26,215.6,193.78,172.66,151.6,131.41,113.56,98.31,83.32,70.73,60.62,52.63,46.43,42.87,41.6
42.72,42.87,45.45,52.33,62.01,71.82,81.72,100.38,114,129.64,152.77,174.98,195.27,214.35,247.55,260.9,283.45,315.92,335.31,363.16,374.8,411.95,418.81,435.7,461.41,472.38,491.43,492.49,522.1,506.69,516.33,525.7,516.7,522.3,511.62,496.82,498.22,484.91,475.1,451.76,444.99,424.47,389.62,379.91,361.79,333.38,306.96,293.93,264.95,234.66,216.01,197.13,169.03,151.02,133.43,113.56,97.19,84.92,70.05,60.85,51.93,46.08,43.45,41.44
